baseMean	REFSEQ	log2FoldChange	lfcSE	stat	pvalue	padj	geneID	GENENAME	biotype
313.8588793587466	LOC5569546	4.599390156127889	0.46569269685418196	8.802779566481998	1.3346855342531236e-18	1.10280148432841e-15	AAEL024345		protein_coding
74.9491942305204	LOC5578903	4.578409701105334	0.7804140499395773	5.225956274648183	1.7325730316519526e-7	3.0899657597075124e-5	AAEL023322		protein_coding
1321.4683049893638	LOC110677176	4.56182763178598	0.5104172283319132	7.95785762377257	1.7504360663165254e-15	1.017781326114931e-12	AAEL026214		protein_coding
1019.3858974960145	LOC110676746	4.554423049683856	0.2997943192630943	13.524015597259416	1.1284407122775747e-41	4.4288476855114114e-38	AAEL021466		protein_coding
33.46212693952607	LOC110676138	4.5493900903000055	0.9167438354272299	4.417144608791254	1.000133223083762e-5	0.0010828338944270331	AAEL026262		lncRNA
3.1854331853556053	LOC5574233	4.53641119668576	1.2397900258776382	3.255721624174557	0.0011310458579212328	0.04309778864928503	AAEL011002	pickpocket 310 [Source:VB Community Annotation]	protein_coding
4.621364943681165	LOC110674358	4.533150369467797	1.1327549037200335	3.5604792848150066	3.7017851473558085e-4	0.0186862781441604	AAEL025616		lncRNA
2.0230442963804074	LOC110674550	4.522379755515769	1.3329480709446238	3.017656758875249	0.002547372526406676	0.07643076862404549	AAEL022552		lncRNA
1.9061683902393922	LOC5572410	4.459779539760166	1.2829063178480746	3.0865695216173172	0.002024805918180654	0.06527192630291188	AAEL009807	cuticle protein, putative [Source:VB Community Annotation]	protein_coding
1.9496215114949609	LOC5565191	4.4558846267050765	1.2579591476271719	3.144684494855713	0.0016626603623377614	0.05699149569506663	AAEL020319		protein_coding
3.0008860662864656		4.438357227198364	1.3917848083840068	2.8297170679504453	0.004658918405895059	0.11536334393398505	AAEL017927	U1 spliceosomal RNA [Source:VB Community Annotation]	NA
1.9152173743689627	LOC5571840	4.389686516168519	1.4418596941841106	2.697687251996827	0.006982300365753333	0.14889550986172734	AAEL022526		lncRNA
4.264360691756607	LOC110678159	4.382940371629697	1.4259743887516183	2.7230084931813194	0.006469039477553581	0.141444917490409	AAEL022276		lncRNA
1.7760607209126995	LOC110676575	4.374279846127596	1.3620098318554454	2.844531482456131	0.00444767903072805	0.11385058186194659	AAEL025732		lncRNA
4.316491010523904	LOC110679630	4.371273350920567	1.258257235549263	3.0766946865444824	0.0020930956792269933	0.06706022258813177	AAEL027105		lncRNA
2.758571520703968	LOC110675106	4.301092308391365	1.2986679422105831	2.9269162538355826	0.0034234105005306733	0.09330576640248445	AAEL026356		lncRNA
356.12641181723245	LOC5568798	4.287588404864301	0.6335581377756551	5.978280727577834	2.255048848973363e-9	6.808079207698619e-7	AAEL007143	voltage-gated potassium channel [Source:VB Community Annotation]	protein_coding
738.4082449065464	LOC5569000	4.266820075141754	0.558644419802812	6.742786541162178	1.553774038002257e-11	6.7757496173881754e-9	AAEL007283	acetyl-coa synthetase [Source:VB Community Annotation]	protein_coding
157.56777004567053	LOC5575590	4.230413077809906	0.37262572142992856	10.011152916375908	1.3615644544501775e-23	2.4311161346878172e-20	AAEL002669	AMP dependent ligase [Source:VB Community Annotation]	protein_coding
3.759111234500375	LOC110679435	4.17169711636666	1.2200467189590416	3.0094725548701904	0.0026170172168914064	0.07737204009035441	AAEL022664		protein_coding
43.758985433019966	LOC110679327	4.156871993920757	0.5146620421298903	7.105385077141237	1.1998751362077104e-12	6.076399923653176e-10	AAEL021588		lncRNA
36.3454438959826	LOC110676375	4.151066108060668	0.658059200392149	5.548233511339	2.8857030214146193e-8	6.3806551736884655e-6	AAEL019869		protein_coding
1.4952973696063037	LOC110675180	4.145028441835269	1.7888898659073353	2.037592426063909	0.04159071012152443	0.4786895587960499	AAEL028058		protein_coding
12.336823055214786	LOC110676555	4.132051480157225	0.9997572167750802	3.6329334954671735	2.8021725947678715e-4	0.015625159008905577	AAEL021693		protein_coding
183.81468646345223	LOC5568949	4.126198674319546	0.5629302013363817	6.441648832681287	1.18182476325105e-10	4.638366739569559e-8	AAEL019428		protein_coding
147.53840878845483	LOC5570972	4.122230143187352	0.40325894364044634	8.982392580031663	2.6494159041882066e-19	2.3107322377694807e-16	AAEL008699	prolylcarboxypeptidase, putative [Source:VB Community Annotation]	protein_coding
8.727854515438107	LOC110676955	4.078070352299939	0.9541040605569671	3.7501887899011845	1.7670148450977833e-4	0.01050771441408716	AAEL022834		lncRNA
28.429087451328794	LOC110679076	4.074990312931566	0.5516556428178941	6.480474476197279	9.143462166235698e-11	3.6805951935316465e-8	AAEL021104		protein_coding
15.23727352565048	LOC110675747	4.064848418042085	0.8429921992473187	4.22880356570918	2.3493735873820958e-5	0.002169577408724207	AAEL026735		lncRNA
388.51051857429724	LOC5572569	4.064217256621695	0.3803964234149422	9.369744396186903	7.270839024716219e-21	8.153207274929994e-18	AAEL009881	dynein heavy chain [Source:VB Community Annotation]	protein_coding
756.2642311669321	LOC110677078	4.052633721139986	0.420983870058433	8.43888323000802	3.2038396177916785e-17	2.1868294852048506e-14	AAEL025385		protein_coding
1.3864747598755647	LOC5572018	4.025884634777635	1.9522947361193892	1.8060206635531368	0.07091511195234179	0.6595357479501267	AAEL000251		protein_coding
5.956842311988855	LOC5577926	4.020647153728176	1.3528219846793694	2.6024467325334015	0.009256119297953386	0.1808145521085716	AAEL003340		protein_coding
2.279544068771769	LOC5578129	4.020446409158408	1.467898690396817	2.398289767672404	0.016471828930322882	0.2612032751284232	AAEL013511		protein_coding
6139.401794660257	LOC5571649	3.9980864283127633	0.5022160376930144	6.965302112576124	3.2769974974827202e-12	1.5589570822115523e-9	AAEL001640	multicopper oxidase [Source:VB Community Annotation]	protein_coding
58.38945648483149	LOC110675430	3.979343429901851	0.6041987992159207	5.758606992296336	8.481090375890546e-9	2.2190772968517614e-6	AAEL020516		protein_coding
12.1508599670929	LOC110676879	3.946398785151366	0.8619774540032374	3.998247018115652	6.381333621095845e-5	0.004935002784117422	AAEL024547		lncRNA
31.201832945936406	LOC110678363	3.939936749554555	0.5731577564842384	6.001727640667726	1.95228985050145e-9	6.009607522161229e-7	AAEL024697		lncRNA
2.013724743456501	LOC110676808	3.9371301579393676	1.293046047216274	2.6581653185042957	0.00785673426562731	0.16018554705984825	AAEL020595		lncRNA
58.29956847748158	LOC5566967	3.9361929076847915	1.4148733022693485	2.4286223382499346	0.015156310797173412	0.24867015967326472	AAEL005747		protein_coding
1.2841970587992462	LOC110675757	3.9298141394907398	1.6355600472827612	2.097027342523354	0.035991154976619616	0.4373259612832441	AAEL025770		protein_coding
1.2739523727637618	LOC23687543	3.916661963164276	1.9308583465498583	1.7695042048368363	0.07680976969042853	0.6922877763092199	AAEL017123	odorant receptor [Source:VB Community Annotation]	protein_coding
2.010382584305668	LOC5572414	3.9157038669241966	1.2340974981601107	2.767774727699064	0.005644045339907846	0.1306871206360078	AAEL009788	cuticle protein, putative [Source:VB Community Annotation]	protein_coding
5.991024082375033	LOC110676802	3.9092443828934504	1.0103566523572638	3.374297952054198	7.400422005303073e-4	0.03209370858045661	AAEL027259		lncRNA
59.53956849864194	LOC5574886	3.901212394007624	0.6749429792253414	5.039258868817821	4.6733801813637676e-7	7.410848026992907e-5	AAEL011487	odorant binding protein OBP51 [Source:VB Community Annotation]	protein_coding
1.2399776303795302	LOC23687517	3.8616819659873074	1.997696206638469	1.6827793709655297	0.09241780994224094	0.773795839084395	AAEL017097	gustatory receptor Gr17 [Source:VB Community Annotation]	protein_coding
2.9840234771030434	LOC5572518	3.8605647411769204	1.2919201603396073	2.60121704447551	0.00928936615466285	0.18093518518865026	AAEL009849		protein_coding
6.088311355671213		3.8598822766611	1.061425120738561	3.1654444680216596	0.0015484621617866511	0.05390090349864443	AAEL018837		NA
1.2074545478566854	LOC110679667	3.8380468585096548	1.947093509405414	1.7143741902406102	0.08646002551738176	0.7433384121562849	AAEL027195		lncRNA
1.2730176624620866	LOC110675377	3.822365382226336	2.6762781526113613	1.241412585976745	0.21445337202569512	1	AAEL020046		protein_coding
1.2325538490449641	LOC110677213	3.7919412500370457	2.0652443139717644	1.5939718258834787	0.11094234541739728	0.8562702492903312	AAEL021153		lncRNA
74.09014881132241	LOC23687452	3.788667896898859	0.4748529246168361	6.925655769210056	4.339605278880181e-12	1.946498950661142e-9	AAEL021506		lncRNA
270.16257833148256	LOC5572779	3.780341722723857	0.5103943682340127	6.427072724320971	1.3008459673976664e-10	4.980970937116089e-8	AAEL019612		protein_coding
55.9487303239975	LOC110674637	3.727096267708428	0.7948956942592489	4.059773239450881	4.912039626015707e-5	0.003969221983287816	AAEL023619		protein_coding
2122.7126794146134	LOC110678020	3.7173754712207883	0.3479140849987811	9.247614885244039	2.295577680563957e-20	2.2523921254483476e-17	AAEL012887		protein_coding
4.035643960162581	LOC5577600	3.7015037667787554	1.568518562111708	2.04110033767694	0.04124085483855605	0.47685297068087334	AAEL003272	pupal cuticle protein 78E, putative [Source:VB Community Annotation]	protein_coding
2.7676523062591127	LOC5565007	3.6987088762329026	1.1295634368152965	2.831809858551528	0.004628536333672183	0.11515593011461109	AAEL014686		protein_coding
1.7088632149823713	LOC5576782	3.6957761086802057	1.6842641337951192	1.8974316703397502	0.05777098904912042	0.5802602412553688	AAEL012762	cytochrome P450 [Source:VB Community Annotation]	protein_coding
19.682388290122624	LOC110676634	3.695421162734345	0.7382877006680254	4.328151694580622	1.5036589441350093e-5	0.001532853361297111	AAEL027247		protein_coding
1.1172151387483833	LOC5565786	3.6912113135180027	1.7698051957171455	1.803142696857598	0.07136580712601863	0.6603811235085605	AAEL014968	sugar transporter [Source:VB Community Annotation]	protein_coding
285.9220370730142	LOC5566288	3.68711312863202	0.45859108265648657	6.9497930709205855	3.658224031326794e-12	1.689131149052922e-9	AAEL000729		protein_coding
1.131865038058784	LOC5579843	3.6621760071042306	2.0898598687027645	1.5131043255388616	0.13025316106370316	0.9244323578386419	AAEL022122		protein_coding
2.5869280786086604	LOC5563916	3.6512942281354066	1.8074862474517306	1.743467886728451	0.08125191901702136	0.7166145374428192	AAEL004001		protein_coding
174.09488769726022	LOC5575756	3.644013763987885	0.616357500602288	5.100958065596085	3.3793843878045575e-7	5.584521632015131e-5	AAEL002726	D7 protein, putative [Source:VB Community Annotation]	protein_coding
1.0578960433924225	LOC110675205	3.624946934732773	2.645252761360564	1.1813415263672127	0.2374670769244752	1	AAEL021009		protein_coding
1.0941905182934886	LOC110676909	3.6138011551121236	2.0911909162609454	1.489008550534261	0.13648511714705244	0.9459955205702324	AAEL027241		lncRNA
1.050368873566448	LOC110675980	3.5978369267679606	2.1435221058766034	1.4452087609803705	0.14839925629603154	0.9909485004642276	AAEL025191		lncRNA
1.0323496150936515	LOC110676392	3.590103066449271	1.7773863822848723	1.7385657374492036	0.08211117761966022	0.7202269559849199	AAEL021393		lncRNA
2.4229225175665916	LOC110679694	3.5779748597465506	1.1941931883125902	2.5774513620327775	0.00995318878298825	0.1891708362035503	AAEL020598		protein_coding
0.9991411798735672	LOC5576620	3.5739549399676047	1.6853627453715476	1.8239129519205874	0.0681652332749236	0.6446542151704974	AAEL012651		protein_coding
130.9725319641676	LOC110678433	3.559098110412258	0.9382066187476432	3.2605803980531154	0.0011118444136861136	0.042572793781605604	AAEL026145	pickpocket 307 [Source:VB Community Annotation]	protein_coding
100.0160429343263	LOC110679446	3.551746849402343	0.5555806814739033	5.492895903627077	3.953958728633917e-8	8.50317781929094e-6	AAEL022984		protein_coding
2.3742444111238608	LOC110678561	3.54749405524349	1.7152746074715033	1.7766799799688167	0.07562090804236217	0.6866238492521942	AAEL020025		lncRNA
1.5487858820258005	LOC110677724	3.536257711974563	1.7634463274369985	1.7217749498435115	0.0851102940880376	0.7365747005998359	AAEL022551		lncRNA
1.6433770176153768	LOC110678619	3.5305101949464532	2.223703238308472	1.3628213255882577	0.17293882843908207	1	AAEL022906		lncRNA
0.970481682360864	LOC110678467	3.522193992218279	2.0722794704844643	1.458391126903236	0.144732765014226	0.9757338386293666	AAEL026860		protein_coding
2.381065888128917	LOC5572722	3.519848198360771	1.2200800601889334	2.4751229832353276	0.013319030282180138	0.22629378398262553	AAEL009993		protein_coding
48.33970326355111	LOC5564561	3.5130540177713434	0.7423284340492587	4.058923085211371	4.929954715384479e-5	0.003969221983287816	AAEL004323	Carboxy/choline esterase [Source:VB Community Annotation]	protein_coding
1.0329767793414741	LOC110679523	3.5114338494086885	1.5073141294968457	1.9978807273663193	0.045729592547075065	0.5059259150081264	AAEL021266		protein_coding
306.3681145960958	LOC5572262	3.4976822380033434	0.39878901336584477	7.5169629491605425	5.6063296591165183e-14	2.9337923106156736e-11	AAEL019743		protein_coding
7330.8902136264405	LOC110674150	3.492244574286749	0.9002276000232498	3.323875622353136	8.877577971681251e-4	0.03638879806199059	AAEL017975	heat shock protein HSP70 [Source:VB Community Annotation]	protein_coding
651.8779628844499	LOC5573484	3.487585584972775	0.597871787237322	4.99703389380183	5.821883903212058e-7	8.788245711204433e-5	AAEL010529		protein_coding
3.151644033296811	LOC110678568	3.4814653880119124	1.4108543171180292	2.1132340538902636	0.03458073994186068	0.4244589807249967	AAEL022102		lncRNA
46.69742175218611	LOC110678820	3.4787141853091197	0.5079268969924675	5.864454516873702	4.506115901707016e-9	1.2632413132303293e-6	AAEL022110		lncRNA
0.9569107760645528	LOC5570545	3.4552057804405614	1.7744249317503762	1.6654442391797366	0.0958241595834845	0.7888185102991969	AAEL008368	Odorant receptor [Source:UniProtKB/TrEMBL;Acc:Q16Z13]	protein_coding
132.20626253535457	LOC5575859	3.4509096161170523	0.5339694064845906	5.526364582466412	3.2693438861878564e-8	7.128531898508772e-6	AAEL012128	cationic amino acid transporter [Source:VB Community Annotation]	protein_coding
0.9797353823328284	LOC110678514	3.442039593313884	2.7213807962680145	1.0810833961011526	0.27966001854288486	1	AAEL020310		lncRNA
1.4362634949139976	LOC5568255	3.4388071879924222	1.6986914159901934	1.7300418194433191	0.0836228038162958	0.7285207531143328	AAEL006704	fibrinogen and fibronectin [Source:VB Community Annotation]	protein_coding
0.9022419457669589	LOC110675758	3.4336102947150073	1.668307426621883	1.7584350749161424	0.07867350951585259	0.7013602645595511	AAEL028223		lncRNA
22.75203847910406	LOC5563640	3.430343372040735	0.49108545796979775	5.967074211798294	2.4154556680958408e-9	7.154761987440869e-7	AAEL000085	pupal cuticle protein, putative [Source:VB Community Annotation]	protein_coding
3.4715203993853145	LOC110674254	3.4296410326359816	1.0649806783460656	2.7508865580413793	0.005943422169696813	0.13522577484358012	AAEL027894		protein_coding
5579.214313641481	LOC5568425	3.42554181632365	0.8092116757444537	3.615298572690795	3.000016609675024e-4	0.01607415042842601	AAEL006848		protein_coding
0.9609474658679974	LOC5572962	3.4200271324141642	1.85119429697094	1.577374745153508	0.11470932294949117	0.8691224232548561	AAEL010180		protein_coding
2.217748845677872	LOC5575312	3.415509175245486	1.6271669208562147	1.7917701852686052	0.07316978655727771	0.6718908782549246	AAEL002627		protein_coding
9.352557799116203	LOC110676513	3.398763677669688	1.1408488734951665	2.5408831485180667	0.011057286729736734	0.20172529847638057	AAEL025720		protein_coding
0.9697177260246042	LOC110674532	3.397748142798152	2.2890896172824693	1.2658954550841315	0.20555051379256953	1	AAEL027481		lncRNA
22.241405408901095	LOC5563656	3.3959296112402604	0.9505597851755082	3.0465517860147697	0.0023148260062927123	0.07125579112311625	AAEL000012	gustatory receptor Gr6 [Source:VB Community Annotation]	protein_coding
19.76904262987226	LOC110678163	3.387532201494446	0.9504491876532034	3.0380710920740337	0.002380977766487146	0.07258052418656642	AAEL022758		protein_coding
0.9398671221144377	LOC5564832	3.385750869281666	1.797236103546844	1.6056604157832346	0.10834854314528701	0.8445117441205922	AAEL000616	odorant receptor [Source:VB Community Annotation]	protein_coding
24.501245193553114	LOC5574702	3.381833968504742	0.7528191231407286	3.828056275300043	1.2915922907635592e-4	0.008276207090896782	AAEL011343		protein_coding
0.8680085626063764	LOC110676742	3.3649018991584385	2.1006829889548015	1.363795448538323	0.1726319531839426	1	AAEL026781		lncRNA
802.1268749895714	LOC5567476	3.341889038137515	0.6263823159154898	4.5369879799111965	5.706335762055223e-6	6.891058856038842e-4	AAEL000948	Tetraspanin [Source:UniProtKB/TrEMBL;Acc:A0A1S4EXC3]	protein_coding
1.405875964394831	LOC110676169	3.337529941432712	1.7852554385983515	1.5894251769710488	0.11196443420807313	0.8589422364541058	AAEL021504		lncRNA
31.34560050901162	LOC110674372	3.3338084291963495	0.8219925276463559	3.4474868491937594	5.658279526775145e-4	0.026526927434273238	AAEL020862		lncRNA
16.014960937044766	LOC23687987	3.326651788503738	0.707519293524486	3.995158597616268	6.465095934956595e-5	0.004951002004043101	AAEL017567		protein_coding
2.0787158645391814	LOC5565163	3.3054348759524967	1.4639151437134323	1.9163917307639196	0.0553152525863635	0.567577876047922	AAEL025612		lncRNA
0.8445637244343057	LOC110675384	3.3042324489478316	2.705090151662313	1.0366502747513218	0.29989887396510034	1	AAEL020678		lncRNA
464.62370653461113	LOC5577412	3.3035610124807255	0.32255848622002764	8.691636190803317	3.5725653674996626e-18	2.6707477954465334e-15	AAEL019901		protein_coding
1.3273865575968167	LOC110676865	3.295265646118988	1.6484049990191825	1.6957396075492366	0.0899352040921736	0.7586742445153324	AAEL021874		lncRNA
24.715177424403233	LOC110676326	3.289731381686956	0.6864048225831101	4.0642654158350915	4.818397163656184e-5	0.0039604197420020125	AAEL021293		protein_coding
172.41403841038934	LOC110678781	3.2886644460136374	0.4972973811332367	5.607639516739169	2.051046622095097e-8	4.805877749294168e-6	AAEL024476		protein_coding
62.84486722694436	LOC5571525	3.2763822981188566	0.7503768446878886	3.699983971751772	2.156130843257954e-4	0.012444521363348022	AAEL019495		protein_coding
3.0224234882948435	LOC110675690	3.2589780243690623	1.2062859846983054	2.287167437379361	0.02218605186687705	0.31692341060791884	AAEL023887		lncRNA
2.931453800442444	LOC5579490	3.258474964226497	1.2067688105608803	2.2858354807367096	0.022263885123181185	0.3175054941427734	AAEL015283	synaptic vesicle protein [Source:VB Community Annotation]	protein_coding
2.9444987727304506	LOC110680417	3.2568142354315013	1.3045414241826399	2.113243921831599	0.03457989576192135	0.4244589807249967	AAEL023102		protein_coding
1.9993359362795666	LOC110676782	3.251537063518741	1.3053443263395768	2.1079013467921923	0.03503952371578284	0.4287494020374706	AAEL024952		lncRNA
0.8030996277894386	LOC110676363	3.2479210731730928	2.224308539729375	1.235404632087338	0.21667994973698806	1	AAEL027549		protein_coding
0.8237304936046188	LOC5566403	3.2458695338295085	2.2912782569411236	1.1984007291612273	0.23076104874574527	1	AAEL015149		protein_coding
7.707566555280769	LOC110675294	3.242593500243639	0.9962331237248483	2.7529635734146916	0.005905846706203489	0.1351595955442372	AAEL011492		protein_coding
0.8622052824110399	LOC110680373	3.2374893815123285	2.2602071458695425	1.2111674748551273	0.22583122544896272	1	AAEL025666		lncRNA
1.2940300849486677	LOC110674587	3.234853950829644	1.3923089337176031	1.9642579923173462	0.049500180586085823	0.5308082889487441	AAEL024590		lncRNA
2.7818656700530258	LOC110678030	3.2331108682702765	1.4724754501844974	1.8561334030579761	0.06343454564675496	0.6161850005970996	AAEL020471		lncRNA
2.7411161862571056	LOC110676708	3.230608818111202	1.2908620901557286	2.1153373694488025	0.034401203632543204	0.4241239730683195	AAEL025231		lncRNA
1.273594637811656	LOC110674044	3.2300718553362846	2.157174989301744	1.2655773726636714	0.20566443133198806	1	AAEL022099		protein_coding
2.7678201689034614	LOC110681449	3.2237908592342377	1.5265558897771672	1.7842719532737397	0.07437948533045032	0.6796761002344234	AAEL022157		lncRNA
2.0125348459013286	LOC5578782	3.2217742047699276	1.3330643109156262	2.0417426094772986	0.04117706974851985	0.4768517860801594	AAEL003706	Histone H2A [Source:UniProtKB/TrEMBL;Acc:Q17ER8]	protein_coding
54.29357969708405	LOC110679591	3.2107467757833885	0.29129179557764584	9.30594962486961	1.3280024342060142e-20	1.3898873476400144e-17	AAEL026187		lncRNA
8.00968703864244	LOC110676937	3.2104744932801843	0.8208050593505193	3.3022146518259876	9.592463228399947e-4	0.03861335390324379	AAEL028122		pseudogene
49.83871450532214	LOC5576189	3.20985879279147	0.43131007855583436	6.282855253150943	3.324105354314639e-10	1.1596695546085672e-7	AAEL016997	GPCR Gastrin/Bombesin Family [Source:VB Community Annotation]	protein_coding
1.3215516663523892	LOC110674070	3.202965901264544	1.8022031742664528	1.4998119745098812	0.13366311462524996	0.9338572481093899	AAEL025824		lncRNA
0.8301632888756654	LOC110677759	3.1941264231860984	1.8360895716224324	1.4673175344084521	0.14228969596860033	0.9695338268277155	AAEL026614		lncRNA
1.2452612666889458	LOC5564758	3.193442858843329	1.834013806883937	1.4686055517867647	0.1419398081516055	0.9683558886488163	AAEL014610	cytochrome P450 [Source:VB Community Annotation]	protein_coding
1.2870040873067767	LOC110677640	3.1693365264339732	1.3390902763434482	1.9933954966224734	0.046218156622923175	0.5087821835884435	AAEL024464		lncRNA
781.1237701876415	LOC5579807	3.156876677342653	0.4232264723166949	6.2776712968808495	3.4368153086064336e-10	1.1729252941263566e-7	AAEL003954	juvenile hormone-inducible protein, putative [Source:VB Community Annotation]	protein_coding
1.9096123390559943	LOC110679039	3.1567097962020902	1.4243309582376988	1.8652334844207792	0.06214868397099021	0.6087056136321037	AAEL023639		lncRNA
1.2567873107530259	LOC110678479	3.154494018835623	1.9081313610605908	1.3911484675563341	0.16418041015055637	1	AAEL026034		lncRNA
2146.51488360506	LOC5566523	3.1516628862320086	0.4602214683199184	5.761710543213363	8.326570953891773e-9	2.2155735153414735e-6	AAEL018341		protein_coding
0.7536971510781811	LOC110676103	3.1494561430061463	2.228043433387842	1.1891402579066992	0.23438447881234192	1	AAEL025985		protein_coding
1.1699589372354335	LOC23687728	3.1404455447457806	1.5685566914137825	1.683359969836905	0.09230542757803349	0.7736801428443928	AAEL017308		protein_coding
