baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	TE_ID	Class	Subclass	Family	Subfamily
15.099104599001645	2.877725590243618	0.6076755638037261	3.9128208074721966	9.122422818614036e-5	0.002287121720952519	TF001137|Ty1_copia_Ele231	Class I	LTR Retrotransposons	Ty1_copia	NA
23.849781547879953	2.788248194762934	0.4659541483797629	4.910887053414451	9.06653029325076e-7	2.8930473935736517e-5	TF000611|Pao_Bel_Ele158	Class I	LTR Retrotransposons	Pao_Bel	NA
213.41339035876055	2.7374580099404455	0.1756221865535297	12.740178526694676	3.535847940803124e-37	2.6594627726183496e-35	TF001116|Ty1_copia_Ele134	Class I	LTR Retrotransposons	Ty1_copia	NA
308.80874649998907	2.647110902740616	0.18644804571446572	11.515867031552537	1.0975005680971768e-30	7.222925613789545e-29	TF000663|Ty1_copia_Ele41	Class I	LTR Retrotransposons	Ty1_copia	NA
183.86009803164498	2.5647586278527603	0.20187662060869882	10.227824408924102	1.4882513192645902e-24	9.218403759915373e-23	TF001134|Ty1_copia_Ele129	Class I	LTR Retrotransposons	Ty1_copia	NA
1693.0040930675787	2.4830148440167705	0.14411094830656965	13.76033443203961	4.414799119391405e-43	4.2261667933810455e-41	TF000091|Pao_Bel_Ele8	Class I	LTR Retrotransposons	Pao_Bel	NA
327.6564967297667	2.400755786149165	0.14864886602098662	12.786883862812727	1.941017746646642e-37	1.5722243747837803e-35	TF000455|RTE_Ele6	Class I	Non-LTR Retrotransposons	RTE	NA
396.50640425880493	2.3858302656329395	0.14710255129415867	12.819833844090674	1.2697232348156867e-37	1.114182138550765e-35	TF000630|Ty1_copia_Ele18	Class I	LTR Retrotransposons	Ty1_copia	NA
500.7037311310684	2.3370250709734957	0.1522303690625054	12.067402071522391	1.57013179633841e-33	1.1022325210295639e-31	TF001240|mTA_Ele25	Class II	MITEs	MITEs	NA
9.016275937955582	2.314500142067198	0.6986076249023949	2.59730938711227	0.009395725244691386	0.15221074896400044	TF000299|Pao_Bel_Ele22	Class I	LTR Retrotransposons	Pao_Bel	NA
7.940059487615857	2.2754134249807656	0.741948501979083	2.3929065430350014	0.016715498225170263	0.25509303813194617	TF000282|Pao_Bel_Ele121	Class I	LTR Retrotransposons	Pao_Bel	NA
226.76619087183965	2.1225175960720395	0.1661614833109088	9.764703370131256	1.5957830282555904e-22	8.843997519753351e-21	TF000723|Ty1_copia_Ele72	Class I	LTR Retrotransposons	Ty1_copia	NA
0.3597092434150773	2.1162737052936533	3.286981583506772	0.49171973259713375	0.6229174866892316	1	TF001125|Ty1_copia_Ele115	Class I	LTR Retrotransposons	Ty1_copia	NA
1.6102453494777094	2.113421982470446	1.616062419691209	0.9983661291862307	0.31810185162081994	1	TF001033|Ty1_copia_Ele171	Class I	LTR Retrotransposons	Ty1_copia	NA
0.35812036597982905	2.1124728346534134	3.050620524285284	0.5285720796201594	0.5971023329817389	1	TF001110|Pogo_Ele18	Class II	Cut and paste DNA transposon	pogo	NA
45.522589079543124	2.0966150120057154	0.3182546309446728	5.016784853268263	5.254335057434189e-7	1.7847789727349034e-5	TF000098|Ty3_gypsy_Ele6	Class I	LTR Retrotransposons	Ty3_gypsy	CsRn1
2005.1600118807485	2.0421253951672846	0.10224621082770154	15.082469880140312	2.1121739707478426e-51	2.471243545774976e-49	TF000374|Ty3_gypsy_Ele92	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
56.58136899269666	2.0240823139957085	0.2877032243533188	5.297411307855325	1.1745592368912758e-7	4.264865091194874e-6	TF000217|L1_Ele29	Class I	Non-LTR Retrotransposons	L1	NA
542.7368040822417	2.007570971028369	0.15046999354080062	10.019080452871718	1.2566666032389847e-23	7.351499628948061e-22	TF000110|Ty3_gypsy_Ele19	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
47.59588383146722	1.8921880721188709	0.31000790621985863	4.49081473145245	7.095124787025033e-6	1.9660964212466734e-4	TF001127|Ty1_copia_Ele206	Class I	LTR Retrotransposons	Ty1_copia	NA
81.09097199272888	1.8536580622311434	0.2739758021854925	4.940794228662074	7.780498624090721e-7	2.560270328489853e-5	TF000182|I_Ele37	Class I	Non-LTR Retrotransposons	I	NA
256.8752698534007	1.8329508334784586	0.15048310820769276	8.857810350639193	8.16013858975831e-19	4.091726635721667e-17	TF001047|Ty1_copia_Ele222	Class I	LTR Retrotransposons	Ty1_copia	NA
50.17185333747879	1.8242163040437085	0.31636415622051595	4.1857343128362725	2.8424567633654782e-5	7.482767429559621e-4	TF000266|Pao_Bel_Ele89	Class I	LTR Retrotransposons	Pao_Bel	NA
16.429617566324573	1.821957425401015	0.494913802158486	2.671086196496264	0.0075606229060375075	0.13032228476069496	TF000089|Pao_Bel_Ele4	Class I	LTR Retrotransposons	Pao_Bel	NA
20.324673515277233	1.8085249296369248	0.47777632939166687	2.7387814111741706	0.006166735921637949	0.108226215424746	TF000631|Ty1_copia_Ele19	Class I	LTR Retrotransposons	Ty1_copia	NA
4.083256371908537	1.8057731267320425	1.0102602952000097	1.2925115764086597	0.19618003953410582	1	TF001090|Ty1_copia_Ele218	Class I	LTR Retrotransposons	Ty1_copia	NA
0.7166006703291931	1.7932978048985941	2.2952990209375916	0.5634550414134292	0.5731250661181185	1	TF001178|Pao_Bel_Ele178	Class I	LTR Retrotransposons	Pao_Bel	NA
0.6900827881430402	1.7360765446321165	2.465091776520173	0.5014322616324711	0.6160669394998296	1	TF000901|ITmD37E_Ele10	Class II	Cut and paste DNA transposon	ITmD37E	NA
26.309524492253672	1.655287806693363	0.4022029323912598	2.872400257811915	0.0040736665019296845	0.07525562853564838	TF000479|Ty3_gypsy_Ele136	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
472.3028513098866	1.5849031057547902	0.12517323342902187	8.667213237484775	4.428251558500274e-18	2.1195222232276314e-16	TF000243|Pao_Bel_Ele43	Class I	LTR Retrotransposons	Pao_Bel	NA
59.60865222499318	1.5629767552288236	0.2760188673712186	3.8511017937017433	1.1758760681289938e-4	0.0028795290691623963	TF000069|Jockey_Ele3	Class I	Non-LTR Retrotransposons	Jockey	NA
1377.2182749448375	1.5311751075416071	0.10985412190406978	9.386767557452982	6.186986068452918e-21	3.2574481650404616e-19	TF001275|m8bp_Ele17	Class II	MITEs	MITEs	NA
1.101191947159702	1.5271000121624514	1.8975267942912681	0.541283535627794	0.5883121669841305	1	TF000687|m4bp_Ele8	Class II	MITEs	MITEs	NA
63.41318226614428	1.4781584777091736	0.25542279497636805	3.8295661035252304	1.2836939821192877e-4	0.0030721130981172956	TF000298|Pao_Bel_Ele153	Class I	LTR Retrotransposons	Pao_Bel	NA
221.60788577707785	1.476698962155492	0.15363278056721122	6.357360444493199	2.052499937902319e-10	8.004749757819044e-9	TF000932|Ty3_gypsy_Ele190	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
755.2015936113039	1.4647578096329377	0.12782424602965906	7.547533739483861	4.4357765294971146e-14	2.030814211113244e-12	TF000753|Ty1_copia_Ele79	Class I	LTR Retrotransposons	Ty1_copia	NA
2.280497129430941	1.4582183646450229	1.2867980894029334	0.7446532385586851	0.4564813746807478	1	TF000553|Tc1_Ele5	Class II	Cut and paste DNA transposon	Tc1	NA
1028.7515084669542	1.4502156558414296	0.3141676302409644	3.024549840200344	0.002490034408025185	0.05042319676251	TF000444|CR1_Ele24	Class I	Non-LTR Retrotransposons	CR1	NA
65.59420209158596	1.4228957254818935	0.2533931330462257	3.642149707796275	2.7037075116556955e-4	0.006189139151681407	TF000105|Ty3_gypsy_Ele14	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
33.83566060936912	1.4174121152968888	0.3457367605770544	2.6534989040959243	0.00796620292594006	0.133149391762141	TF000035|CR1_Ele6	Class I	Non-LTR Retrotransposons	CR1	NA
401.7149055048949	1.4011783999991347	0.12788265403254484	7.046916619120166	1.82925855315912e-12	7.704837025906213e-11	TF000583|Pao_Bel_Ele148	Class I	LTR Retrotransposons	Pao_Bel	NA
344.21330944518934	1.3865708501119618	0.13140874516697035	6.746665520513637	1.5128146920307352e-11	6.126899502724477e-10	TF000147|Ty3_gypsy_Ele52	Class I	LTR Retrotransposons	Ty3_gypsy	Gypsy
662.1798608661237	1.3859394073077218	0.12163402900028003	7.283647632075742	3.2491299565550575e-13	1.4255557684385315e-11	TF000709|Ty1_copia_Ele65	Class I	LTR Retrotransposons	Ty1_copia	NA
143.12480501868492	1.3749579967885799	0.18629412832340003	4.696648276910175	2.6446527071594823e-6	7.9566265732541e-5	TF001152|Ty1_copia_Ele144	Class I	LTR Retrotransposons	Ty1_copia	NA
0.535716805001806	1.2266697551578978	2.6978902811647303	0.2693474083179471	0.7876623531082092	1	TF001121|Ty1_copia_Ele135	Class I	LTR Retrotransposons	Ty1_copia	NA
295.932797697083	1.2114293808614627	0.13968331002603673	5.093159524418869	3.521451576526825e-7	1.2360295033609157e-5	TF000628|Ty1_copia_Ele16	Class I	LTR Retrotransposons	Ty1_copia	NA
65.38221670872458	1.1570360017788663	0.24643929234053913	2.666117060874161	0.007673296918483464	0.13032228476069496	TF000129|Ty3_gypsy_Ele38	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
41.325330224039	1.1517774708382815	0.3106520100743189	2.0980951344314605	0.03589674229604728	0.5108009410505107	TF001072|Ty1_copia_Ele214	Class I	LTR Retrotransposons	Ty1_copia	NA
78.78298043215172	1.1495177112026966	0.22790265275354393	2.8499787227360236	0.004372215386036526	0.0793783241637321	TF000240|Pao_Bel_Ele37	Class I	LTR Retrotransposons	Pao_Bel	NA
18.725791895919944	1.1279953929918385	0.4433507142327456	1.416475428665172	0.156636353295293	1	TF000304|Pao_Bel_Ele163	Class I	LTR Retrotransposons	Pao_Bel	NA
354.54792874319725	1.1164668824463213	0.1333591599279421	4.622606222020419	3.7894865511859347e-6	1.1084248162218859e-4	TF000159|L1_Ele12	Class I	Non-LTR Retrotransposons	L1	NA
114.72887861594765	1.115448747943501	0.20432757688189743	3.0120689401569813	0.0025947366212748842	0.05155203136231044	TF000777|Pao_Bel_Ele226	Class I	LTR Retrotransposons	Pao_Bel	NA
47.67799016698488	1.0914395920948912	0.3005792432729093	1.9676661157799802	0.04910646698288718	0.6715468796490935	TF000393|Pao_Bel_Ele40	Class I	LTR Retrotransposons	Pao_Bel	NA
287.1480231871649	1.0798456809774315	0.13797814085915613	4.202445962576929	2.640462927320316e-5	7.129249903764853e-4	TF000103|Ty3_gypsy_Ele11	Class I	LTR Retrotransposons	Ty3_gypsy	CsRn1
54.189000310353514	1.0682729506784183	0.27047476481318006	2.10102022298062	0.03563919106091597	0.5108009410505107	TF000383|Ty3_gypsy_Ele102	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
182.12506905375102	1.0560881569327654	0.17854246128408263	3.1145989191218884	0.001841951833248788	0.038030887851195565	TF001153|Ty1_copia_Ele107	Class I	LTR Retrotransposons	Ty1_copia	NA
42.469676082552354	1.0470525037557696	0.3318746637378855	1.6483707963553118	0.09927660497654613	1	TF000109|Ty3_gypsy_Ele18	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
35.734443631415765	1.001710760362967	0.37329151482305845	1.3440186568419046	0.17894235392311217	1	TF000310|Pao_Bel_Ele175	Class I	LTR Retrotransposons	Pao_Bel	NA
48.127256350967656	0.9813705853966094	0.2858110878325154	1.6842264204903463	0.09213791907724293	1	TF000154|L1_Ele10	Class I	Non-LTR Retrotransposons	L1	NA
31.436271390511003	0.9537734403205771	0.35523452760257135	1.2773911460212812	0.2014641890618457	1	TF000194|Jockey_Ele5	Class I	Non-LTR Retrotransposons	Jockey	NA
206.26455649657444	0.9516143290349438	0.1558192153071732	2.898322444665485	0.0037516466548189477	0.07054435584864914	TF000201|I_ele20	Class I	Non-LTR Retrotransposons	I	NA
234.7413577670735	0.9508612535107015	0.1505003401255272	2.9957490669765496	0.002737716211046811	0.05338546611541281	TF001096|Pogo_Ele4	Class II	Cut and paste DNA transposon	pogo	NA
2059.991461069319	0.9419304671995412	0.097865969118037	4.5156704744478136	6.311674752901072e-6	1.7962685175148185e-4	TF000470|CR1_Ele42	Class I	Non-LTR Retrotransposons	CR1	NA
220.63164361635972	0.9385074617123341	0.1507294671209527	2.909235135558824	0.0036231424551745298	0.06936670918725053	TF000108|Ty3_gypsy_Ele17	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg3
705.7368903128923	0.9344643485150912	0.11814444628632384	3.6773996761740624	2.356236998923846e-4	0.0055135945774817995	TF001002|Ty1_copia_Ele159	Class I	LTR Retrotransposons	Ty1_copia	NA
1602.869795568831	0.9206974333064165	0.10068990073282683	4.178149250764542	2.938907839987322e-5	7.547975501235732e-4	TF000985|Ty1_copia_Ele173	Class I	LTR Retrotransposons	Ty1_copia	NA
8.66978822311029	0.9108686971213255	0.6360635647801345	0.6459554042579829	0.518308236974124	1	TF000273|Pao_Bel_Ele103	Class I	LTR Retrotransposons	Pao_Bel	NA
60.918265986185126	0.9005623312883239	0.2831299921400369	1.4147647455526526	0.15713748387486504	1	TF000623|Ty1_copia_Ele11	Class I	LTR Retrotransposons	Ty1_copia	NA
415.1592574989464	0.8978915009550928	0.14389869032312558	2.7650807666256347	0.00569087034357202	0.10156756731832774	TF000143|Ty3_gypsy_Ele48	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
324.7616214414707	0.8715016611241824	0.14844250533085027	2.5026636427091784	0.01232626272071883	0.19372469619278995	TF000987|Ty1_copia_Ele164	Class I	LTR Retrotransposons	Ty1_copia	NA
0.8570859669881609	0.8690854504710408	2.0422836965007574	0.18072192962389635	0.8565858448583652	1	TF000912|ITmD41D_Ele1	Class II	Cut and paste DNA transposon	DD41D	NA
38.05947661058479	0.8502765431710093	0.3280083166785857	1.0678892130477415	0.28557048889159126	1	TF000998|Ty1_copia_Ele167	Class I	LTR Retrotransposons	Ty1_copia	NA
143.53255126382018	0.8486002373042253	0.1889630663417466	1.844806205006057	0.06506573448979976	0.8564277302219893	TF000314|Pao_Bel_Ele183	Class I	LTR Retrotransposons	Pao_Bel	NA
1.6823923221046782	0.8479120560357876	1.5821641631725545	0.2198963066753797	0.8259519127653167	1	TF001100|Pogo_Ele8	Class II	Cut and paste DNA transposon	pogo	NA
822.7782381074976	0.8439879450930474	0.10973843443618286	3.1346168446852567	0.0017207870848821593	0.036239776007618275	TF001004|Ty1_copia_Ele155	Class I	LTR Retrotransposons	Ty1_copia	NA
41.22224495930112	0.8395225959066936	0.3247356685067644	1.045535273251393	0.2957756468629256	1	TF000604|Pao_Bel_Ele154	Class I	LTR Retrotransposons	Pao_Bel	NA
315.1061135778708	0.8362632404668573	0.13132381687611064	2.560565542989693	0.010450194931813038	0.16672811004847166	TF001187|AeBuster4	Class II	Cut and paste DNA transposon	hAT	NA
2.9119803819690206	0.8274455441795444	1.2624307100580843	0.25937704269288464	0.7953443410289779	1	TF000395|Pao_Bel_Ele44	Class I	LTR Retrotransposons	Pao_Bel	NA
69.12087111819065	0.8269127863288604	0.24248893216810763	1.3481554947927488	0.177608375551068	1	TF000452|CR1_Ele30	Class I	Non-LTR Retrotransposons	CR1	NA
330.6069478372521	0.8195677764125122	0.16121883876271476	1.982198723580057	0.04745700349375408	0.6575292720910927	TF000582|Pao_Bel_Ele106	Class I	LTR Retrotransposons	Pao_Bel	NA
171.73843487342984	0.7945658360456929	0.16838509547831523	1.7493581317808933	0.08022913328645245	0.9823404343097026	TF000136|Ty3_gypsy_Ele41	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
9.931474046723064	0.7943999510888624	0.6087538564624971	0.4836108189928144	0.6286620951167892	1	TF000293|Pao_Bel_Ele143	Class I	LTR Retrotransposons	Pao_Bel	NA
72.4650712065311	0.7860103077673914	0.23132120296688843	1.2364206311357082	0.21630225120422497	1	TF000605|Pao_Bel_Ele156	Class I	LTR Retrotransposons	Pao_Bel	NA
1010.6134238629066	0.7859986618036899	0.10949968709217328	2.6118673888350528	0.009004917610693743	0.1481590350634455	TF000937|Ty1_copia_Ele90	Class I	LTR Retrotransposons	Ty1_copia	NA
48.89819840956259	0.7856997039781812	0.2864626706077881	0.9973365931833699	0.3186011572915103	1	TF000057|L2_Ele2	Class I	Non-LTR Retrotransposons	L2	NA
413.2476356538998	0.7835702743984284	0.12362062597840111	2.2938750888381163	0.021797674701820917	0.3232810064932032	TF001089|Ty1_copia_Ele197	Class I	LTR Retrotransposons	Ty1_copia	NA
27.061139141207853	0.7788484981002453	0.36606595704093015	0.7617438681113605	0.44621288774155476	1	TF001075|Ty1_copia_Ele140	Class I	LTR Retrotransposons	Ty1_copia	NA
55.78424972591101	0.7743295405558951	0.26343743104739054	1.041346096738034	0.2977149499191093	1	TF000472|LOA_Ele7	Class I	Non-LTR Retrotransposons	LOA	NA
271.4639599887804	0.7617064373420835	0.14341926156574966	1.8247649198926175	0.06803651174660119	0.8631620104719404	TF000157|Outcast_Ele5	Class I	Non-LTR Retrotransposons	Outcast	NA
792.8162711610329	0.7524242325575734	0.13786983499896743	1.8308880442155016	0.06711725520570383	0.861883777214709	TF000187|I_Ele15	Class I	Non-LTR Retrotransposons	I	NA
7.677018826116729	0.7448989600717466	0.6849301612585399	0.3575531841403387	0.7206777186569457	1	TF000245|Pao_Bel_Ele47	Class I	LTR Retrotransposons	Pao_Bel	NA
1054.206720007297	0.7378426288914082	0.10053581736853574	2.3657501885078895	0.017993581100444207	0.2706748699823964	TF001038|Ty1_copia_Ele169	Class I	LTR Retrotransposons	Ty1_copia	NA
143.11618319271835	0.7208110085614846	0.20284996805865124	1.0885434721766394	0.276355256155332	1	TF001139|Ty1_copia_Ele139	Class I	LTR Retrotransposons	Ty1_copia	NA
765.8141625772596	0.7180474069573314	0.11906276418414798	1.8313652337189918	0.06704604686333498	0.861883777214709	TF000587|Pao_Bel_Ele144	Class I	LTR Retrotransposons	Pao_Bel	NA
18.28357601409281	0.7139775370405744	0.4481889627025193	0.47742705610222663	0.6330580517236091	1	TF001185|Pao_Bel_Ele192	Class I	LTR Retrotransposons	Pao_Bel	NA
1980.69554101329	0.702896532930206	0.5045760483799493	0.40211288978470006	0.6876009469442216	1	TF000028|L1_Ele3	Class I	Non-LTR Retrotransposons	L1	NA
2.3871772467838785	0.7006635947246407	1.2315098433985914	0.1629411212588203	0.870564793373906	1	TF000124|Ty3_gypsy_Ele33	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
8.77296306151191	0.699984305665194	0.671675263445136	0.29773957230379555	0.765901938061465	1	TF000173|L1_Ele19	Class I	Non-LTR Retrotransposons	L1	NA
51.46572653320721	0.6999180393695468	0.2938354594180497	0.680374110617863	0.49626760950424653	1	TF000669|Ty1_copia_Ele45	Class I	LTR Retrotransposons	Ty1_copia	NA
28108.86259859748	0.6927232315431929	0.0997412562960985	1.9322318436722112	0.053330896459135364	0.7199671021983274	TF001074|Ty1_copia_Ele196	Class I	LTR Retrotransposons	Ty1_copia	NA
167.42454363078926	0.6921596828565385	0.17191921174731503	1.1177324564457212	0.263681276450957	1	TF000053|L1_Ele5	Class I	Non-LTR Retrotransposons	L1	NA
544.7918994198934	0.6861275420460878	0.13968444042464212	1.3324858622782767	0.18270058411727594	1	TF000796|Pao_Bel_Ele212	Class I	LTR Retrotransposons	Pao_Bel	NA
24.335297672939575	0.6809555330620692	0.3847179589447639	0.4703589444028269	0.6380985911392159	1	TF000200|L1_Ele26	Class I	Non-LTR Retrotransposons	L1	NA
6.27431474558042	0.6699771627962386	0.7369642974329617	0.2306450439842382	0.8175905708772994	1	TF001042|Ty1_copia_Ele157	Class I	LTR Retrotransposons	Ty1_copia	NA
517.3102494281904	0.6684073490209618	0.13107909183993316	1.2847765929490258	0.19887036412294187	1	TF000660|Ty1_copia_Ele38	Class I	LTR Retrotransposons	Ty1_copia	NA
12.051315439367343	0.65816258389914	0.5453284828586288	0.29003176777058626	0.7717919344439444	1	TF000138|Ty3_gypsy_Ele43	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
257.29799099177944	0.6506550649329131	0.1403153558376073	1.0736890772473429	0.2829620584957023	1	TF000713|Ty1_copia_Ele69	Class I	LTR Retrotransposons	Ty1_copia	NA
177.7725632101886	0.6444014244080302	0.16123314833016572	0.8956063061693224	0.370463066479016	1	TF000792|Pao_Bel_Ele218	Class I	LTR Retrotransposons	Pao_Bel	NA
26.60039963594886	0.6427838716454557	0.3839125141702611	0.3719177322313921	0.709954102259198	1	TF000500|Pao_Bel_Ele213	Class I	LTR Retrotransposons	Pao_Bel	NA
21.116767090939522	0.6300995361821203	0.4146738051749641	0.3137394611343419	0.7537189272349789	1	TF000736|Ty1_copia_Ele73	Class I	LTR Retrotransposons	Ty1_copia	NA
14.99730215203045	0.6290511893722701	0.5295768278832989	0.24368737938947116	0.8074729485495507	1	TF000609|Pao_Bel_Ele102	Class I	LTR Retrotransposons	Pao_Bel	NA
60.1708210125158	0.624415395657352	0.2654867813035988	0.46863122542841845	0.6393332537703873	1	TF000127|Ty3_gypsy_Ele36	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
2058.3693113991294	0.6242446227598617	0.09274276408935103	1.3396691804458283	0.18035292155123905	1	TF000996|Ty1_copia_Ele143	Class I	LTR Retrotransposons	Ty1_copia	NA
26415.862653525604	0.6237983056594355	0.09671727077416066	1.2800020582519365	0.20054441203320988	1	TF000691|Ty1_copia_Ele56	Class I	LTR Retrotransposons	Ty1_copia	NA
491.09210493509096	0.621178824866065	0.12334320677484921	0.9824523622712756	0.3258770407817815	1	TF000351|Pao_Bel_Ele189	Class I	LTR Retrotransposons	Pao_Bel	NA
3.0402768548133836	0.6088703784281484	1.0761566053863345	0.10116592499942377	0.9194187458171439	1	TF000042|Pao_Bel_Ele1	Class I	LTR Retrotransposons	Pao_Bel	NA
186.01910131382508	0.6072035739629255	0.15996176983762375	0.6701824696722671	0.5027414775788972	1	TF000908|AeHerves3	Class II	Cut and paste DNA transposon	hAT	NA
130.20103028948074	0.6062230008370695	0.18881353593494526	0.5625814924289542	0.5737198975440186	1	TF000409|Pao_Bel_Ele68	Class I	LTR Retrotransposons	Pao_Bel	NA
737.0396766757132	0.6041114214504837	0.10487477818508106	0.9927212553122142	0.32084581363998405	1	TF000230|Pao_Bel_Ele15	Class I	LTR Retrotransposons	Pao_Bel	NA
449.80999385850953	0.5928542277856534	0.11894764533248273	0.7806310711414849	0.4350195117805508	1	TF000462|CR1_Ele34	Class I	Non-LTR Retrotransposons	CR1	NA
659.8055786745435	0.5839496757178095	0.10482109137587216	0.8008853429771975	0.42319802608295864	1	TF001297|mTA_Ele47	Class II	MITEs	MITEs	NA
71.02356000909658	0.580973490467441	0.24319916575825698	0.33295134962728296	0.7391710071999826	1	TF000274|Pao_Bel_Ele105	Class I	LTR Retrotransposons	Pao_Bel	NA
89.36460004517765	0.5707666365681825	0.22588225229342754	0.313289936901526	0.7540603947907977	1	TF001129|Ty1_copia_Ele221	Class I	LTR Retrotransposons	Ty1_copia	NA
158.70528556924873	0.56893291392868	0.18292059212289788	0.3768461119039368	0.7062879703425297	1	TF000202|I_ele21	Class I	Non-LTR Retrotransposons	I	NA
45.418007142949875	0.5661851153203105	0.28814779013987946	0.22969155962702795	0.8183314540173738	1	TF000162|L1_Ele14	Class I	Non-LTR Retrotransposons	L1	NA
2227.4326434049913	0.564146745256567	0.10189103399175516	0.629562217042156	0.5289810502090885	1	TF000415|Ty3_gypsy_Ele115	Class I	LTR Retrotransposons	Ty3_gypsy	Osvaldo
98.36857247652047	0.5571628126524321	0.21759857385786868	0.2626984710376353	0.7927829953442169	1	TF000122|Ty3_gypsy_Ele31	Class I	LTR Retrotransposons	Ty3_gypsy	Mag
377.687661038963	0.5486949806846487	0.1674207303201849	0.29085394975593337	0.7711630221193766	1	TF000313|Pao_Bel_Ele181	Class I	LTR Retrotransposons	Pao_Bel	NA
42.324720735435335	0.5467836604840671	0.31620988025760083	0.14795129249584088	0.882381208041384	1	TF000238|Pao_Bel_Ele33	Class I	LTR Retrotransposons	Pao_Bel	NA
26.766834200071667	0.545784861287235	0.3829932714290769	0.11954481893740922	0.9048437342175641	1	TF000787|Pao_Bel_Ele222	Class I	LTR Retrotransposons	Pao_Bel	NA
81.57210240081037	0.5435927441411111	0.22068467126967545	0.1975340828626971	0.8434096125720963	1	TF000491|Ty3_gypsy_Ele150	Class I	LTR Retrotransposons	Ty3_gypsy	Mdg1
22.3006365341012	0.5409143000349356	0.4234628956976461	0.09661838250912191	0.9230294576629179	1	TF000475|Ty3_gypsy_Ele131	Class I	LTR Retrotransposons	Ty3_gypsy	Gypsy
50.258138215112126	0.5361756971893658	0.28520601107397586	0.12684058464666303	0.8990665732361779	1	TF000893|ITmD37E_Ele2	Class II	Cut and paste DNA transposon	ITmD37E	NA
7.3769550178511185	0.5216095818843265	0.7688371395518523	0.02810683924156227	0.9775769393038292	1	TF000206|Jockey_Ele6	Class I	Non-LTR Retrotransposons	Jockey	NA
61.20010844053272	0.5124777333225361	0.2746113294617407	0.04543779510842985	0.9637583559437363	1	TF001006|Tc1_Ele9	Class II	Cut and paste DNA transposon	Tc1	NA
538.0403885043905	0.511936628047695	0.12518845264847525	0.09534927379614355	0.9240374060716429	1	TF001112|Ty1_copia_Ele103	Class I	LTR Retrotransposons	Ty1_copia	NA
13.143927557903888	0.5098518368512736	0.5405824767100932	0.01822448428448959	0.985459770244113	1	TF000250|Pao_Bel_Ele57	Class I	LTR Retrotransposons	Pao_Bel	NA
